variant,variant_label,sim_id,sender_type,signal,action,posterior_belief,rational_posterior,outcome,sender_payoff,receiver_payoff,is_bluff,bluff_success,sender_reasoning,receiver_reasoning,sender_confidence,receiver_confidence,sender_latency_ms,receiver_latency_ms,total_tokens,timestamp
V2_diplomatic,Diplomatic Framing,24,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our weakened military status, it is crucial to avoid escalation and seek a diplomatic resolution. Initiating dialogue demonstrates our willingness to find a peaceful settlement and can reduce tensions, potentially safeguarding our national interests without resorting to conflict.","The opponent's call for negotiation (NEGOTIATE) suggests a preference for dialogue and potentially indicates they are less inclined toward conflict, implying they may be weaker or conflict-averse. This signal lowers the assessed probability that they are STRONG from the prior 0.5 down to 0.3. Given the risk of pressing forward against a possibly strong opponent and the opportunity to maintain the status quo, standing down is the prudent choice.",0.9,0.7,1852,2127,598,2026-03-06T10:57:35.759823
V2_diplomatic,Diplomatic Framing,25,HIGH,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"Our nation's military strength is robust and our political will to defend our interests is unwavering. Issuing a strong warning serves to demonstrate our resolve, deterring adversary aggression and protecting our sovereignty without immediate conflict.","The escalation signal combined with a strong warning increases the likelihood that the opposing nation is militarily capable and politically resolved (STRONG). Given the high risk of war if we press forward against a STRONG opponent, standing down preserves stability and avoids conflict.",0.9,0.85,1298,1430,553,2026-03-06T10:57:38.789362
V2_diplomatic,Diplomatic Framing,26,LOW,NEGOTIATE,BACK_DOWN,0.4,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Our military capabilities are currently limited, and it is in our national interest to avoid conflict by seeking a peaceful resolution through dialogue. Initiating talks may deescalate tensions and allow us to protect our interests without resorting to force.","The call for negotiation suggests the opposing nation may be inclined towards dialogue, possibly indicating a weaker or at least conflict-averse stance. This reduces the probability that they are strong to 40%. Given this, standing down preserves stability and opens the door for peaceful resolution.",0.9,0.7,1294,1893,565,2026-03-06T10:57:42.277872
V2_diplomatic,Diplomatic Framing,27,HIGH,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,1.0,0.0,False,False,Our military strength is strong and our government is fully prepared to defend our national interests. We issue a strong warning to deter any aggression and demonstrate our resolve. This approach aims to protect our sovereignty and push for a favorable outcome without conceding ground.,"The opposing nation's strong warning combined with their escalation signal indicates high likelihood of being militarily capable and politically resolved (STRONG). Pressing forward could lead to war, which is risky. Standing down preserves peace and stability.",0.9,0.9,1770,1604,556,2026-03-06T10:57:45.953184
V2_diplomatic,Diplomatic Framing,28,LOW,NEGOTIATE,BACK_DOWN,0.65,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our military weaknesses, it is crucial to avoid escalation and open channels for dialogue to protect national interests without resorting to conflict.","The opponent's call for dialogue (NEGOTIATE) suggests a willingness to engage diplomatically, which is more consistent with a STRONG but calculated adversary seeking to avoid unnecessary conflict while maintaining leverage. Given this signal, the updated probability that the opponent is STRONG increases from the prior 50% to around 65%. Pressing forward risks escalation against a capable opponent; standing down allows for diplomatic progress and reduces conflict risk.",0.9,0.8,1201,2214,577,2026-03-06T10:57:49.669409
V2_diplomatic,Diplomatic Framing,29,HIGH,ESCALATE,BACK_DOWN,0.85,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"Our military strength is strong, and we have a solid political will to defend our national interests. Issuing a strong warning will demonstrate our resolve and deter the adversary from aggressive actions without immediately resorting to conflict.","The opposing nation's strong warning combined with an escalation signal significantly increases the likelihood they are militarily capable and politically resolved. Pressing forward risks triggering conflict with a strong opponent, so standing down preserves stability.",0.9,0.9,1608,1610,546,2026-03-06T10:57:53.188396
V2_diplomatic,Diplomatic Framing,30,HIGH,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"Our military strength is strong and fully capable, and our political will is resolute. We must convey a firm stance to deter any adversarial actions and protect our national interests, signaling that we are prepared to respond decisively if necessary.",The opponent's strong warning combined with the signal to escalate indicates a high likelihood they are militarily capable and politically resolved (STRONG). Pressing forward risks a costly conflict. Standing down preserves the status quo and avoids unnecessary war.,0.9,0.9,1422,1422,556,2026-03-06T10:57:56.334787
V2_diplomatic,Diplomatic Framing,31,LOW,NEGOTIATE,BACK_DOWN,0.4,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Our military capacity is currently weak, and our government seeks a peaceful resolution to maintain stability and protect national interests. By calling for dialogue, we aim to de-escalate tensions and open channels for constructive negotiation, avoiding conflict that we are ill-prepared to engage in.","The call for NEGOTIATE suggests the opposing nation may prefer dialogue to conflict, indicating potential weakness or a desire to avoid escalation. This lowers the likelihood they are STRONG from the prior 50% to about 40%. Pressing forward risks war if they are still STRONG, so standing down to preserve the status quo is prudent.",0.9,0.7,2094,1916,587,2026-03-06T10:58:00.646314
V2_diplomatic,Diplomatic Framing,32,HIGH,ESCALATE,ATTACK,0.8,1.0,WAR,-1.0,-1.0,False,False,"Our nation's military strength is robust and our resolve is firm, signaling a strong warning will demonstrate our capability and willingness to defend our interests, deterring the adversary from further provocations.","The opposing nation's strong warning accompanied by an escalation signal likely indicates a high probability that they are STRONG and resolved. However, given that standing down would forfeit strategic advantages and pressing forward could capitalize on any possible weakness, the balance favors pressing forward to assert our position and gather further information. The calculated posterior belief in their strength rises from 0.5 to approximately 0.8 due to the escalation signal.",0.9,0.75,1053,2207,583,2026-03-06T10:58:04.208258
V2_diplomatic,Diplomatic Framing,33,LOW,NEGOTIATE,BACK_DOWN,0.6,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our weakened military status, it is imperative to avoid conflict and seek a peaceful resolution through dialogue. By calling for negotiations, we demonstrate willingness to resolve issues diplomatically, which can deescalate tensions and protect our national interests without risking further military strain.","The call for dialogue (NEGOTIATE) suggests the opposing nation may be inclined toward resolving tensions peacefully, indicating a moderate likelihood they are STRONG but seeking to avoid conflict. Given the risks of pressing forward against a potentially strong opponent, standing down preserves stability.",0.9,0.7,2051,2364,569,2026-03-06T10:58:08.924844
V2_diplomatic,Diplomatic Framing,34,HIGH,ESCALATE,BACK_DOWN,0.85,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"Our military strength is robust and our government is resolved to defend our national interests. Issuing a strong warning will demonstrate our determination and capability, potentially deterring adversary aggression without the need for conflict.","The opposing Foreign Minister issued a STRONG WARNING followed by an ESCALATE signal, indicating a high likelihood that they are militarily capable and politically resolved (STRONG). Given the increased risk of conflict if we press forward, it is prudent to stand down to avoid escalation while reassessing our position.",0.9,0.9,1655,1750,563,2026-03-06T10:58:12.631659
V2_diplomatic,Diplomatic Framing,35,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our weakened military position, pursuing a diplomatic resolution is prudent. By extending a call for dialogue, we aim to de-escalate tensions and explore mutually acceptable solutions, thereby safeguarding our national interests without resorting to conflict.","The call for negotiation suggests the opposing nation may be conflict-averse or depleted, lowering the probability of them being STRONG. Engaging aggressively now risks unnecessary conflict when a peaceful resolution is possible.",0.9,0.7,1525,1914,549,2026-03-06T10:58:16.372046
V2_diplomatic,Diplomatic Framing,36,HIGH,ESCALATE,ATTACK,0.85,1.0,WAR,-1.0,-1.0,False,False,"Our military strength is robust, and we have strong political will to defend our national interests firmly. Demonstrating resolve through a strong warning is crucial to deter any adversarial actions and convey that we are prepared to respond decisively if necessary. This stance aims to pressure the adversary into reconsidering aggressive moves without resorting to armed conflict.","The opposition's strong warning combined with a signal to escalate strongly suggests they are militarily capable and politically resolved (STRONG). Given the high likelihood of their strength, pressing forward carries significant risk of war. However, standing down grants strategic advantage to a resolute opponent. Balancing risks, it is assessed that pressing forward to capitalize before they consolidate is preferable.",0.9,0.8,2202,2632,602,2026-03-06T10:58:21.507278
V2_diplomatic,Diplomatic Framing,37,HIGH,ESCALATE,ATTACK,0.8,1.0,WAR,-1.0,-1.0,False,False,Our military strength is robust and our government is resolute in defending our national interests. We issue a strong warning to discourage any hostile actions and to protect our sovereignty without resorting to conflict.,"The sender's escalation after issuing a strong warning suggests a demonstration of military capability and political resolve, increasing the likelihood that they are STRONG. Given the increased risk but potential strategic gains if they are actually WEAK, pressing forward is justified.",0.9,0.85,1149,1708,549,2026-03-06T10:58:24.666244
V2_diplomatic,Diplomatic Framing,38,LOW,NEGOTIATE,BACK_DOWN,0.4,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our current weak military position, it is in our best interest to seek a diplomatic resolution to avoid conflict. A call for dialogue allows us to protect our national interests while buying time to potentially strengthen our position or find a peaceful settlement.","The call for negotiation suggests the opposing nation may prefer dialogue over conflict, indicating a potential preference for stability or weakness. This reduces the probability that they are STRONG from the prior 0.5 to 0.4. Standing down preserves the status quo and allows further information gathering.",0.9,0.7,1414,1539,569,2026-03-06T10:58:27.920163
V2_diplomatic,Diplomatic Framing,39,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our weakened military, it is prudent to call for dialogue to avoid escalating tensions and seek a peaceful resolution, while maintaining the appearance of diplomatic engagement. This approach aims to de-escalate the standoff and protect our national interests through negotiation rather than conflict.","The opponent's signal to NEGOTIATE reduces the likelihood they are STRONG, as a strong adversary would be less inclined to seek dialogue. This indicates a higher probability the opponent is WEAK or conflict-averse. Therefore, preserving the status quo by standing down is prudent to avoid unnecessary escalation.",0.9,0.8,1579,1803,577,2026-03-06T10:58:31.604252
V2_diplomatic,Diplomatic Framing,40,HIGH,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"Our military strength is robust, and we possess a strong political will to defend our national interests. Issuing a strong warning will deter any adversary from miscalculating our resolve and help maintain stability without resorting to conflict.","The strong warning combined with an ESCALATE signal suggests the opposing nation is likely STRONG, as they seem prepared to escalate tensions, indicating military capability and political resolve. Pressing forward risks war with a confident adversary. Standing down preserves the status quo and avoids unnecessary conflict.",0.9,0.85,1551,1495,564,2026-03-06T10:58:34.952033
